timestamp,date,base,USD,EUR,JPY,GBP,CHF
938044799,1999-09-22,USD,1.0,0.9546730769781542,104.09235507346688,0.6123053540930177,1.5296717165690195
938131199,1999-09-23,USD,1.0,0.9588123000277098,104.0583868750102,0.6110443671215592,1.5375792098811363
938217599,1999-09-24,USD,1.0,0.955787195892409,104.24179313324248,0.6085363266039543,1.529697263963573
938303999,1999-09-25,USD,1.0,0.9551317317684453,104.29788648450395,0.6084189131364998,1.5291955116449658
938390399,1999-09-26,USD,1.0,0.9551317317684453,104.29788648450395,0.6084189131364998,1.5291955116449658
938476799,1999-09-27,USD,1.0,0.9570660184139501,105.74437915127385,0.6074201328407632,1.5344323641444786
938563199,1999-09-28,USD,1.0,0.9501377224628709,106.15014741386761,0.6064824096252751,1.5232151900417965
938649599,1999-09-29,USD,1.0,0.9418386385534111,106.87963490567013,0.6085831638808649,1.509011983012998
938735999,1999-09-30,USD,1.0,0.937871631634035,106.20293572578134,0.6073637929029378,1.4985284794099663
938822399,1999-10-01,USD,1.0,0.9321045709476056,105.20575462720012,0.6048911255255905,1.4855966541174324
938908799,1999-10-02,USD,1.0,0.9321202099507562,105.24835783722014,0.6050494816013453,1.4859636678184567
938995199,1999-10-03,USD,1.0,0.9321202099507562,105.24835783722014,0.6050494816013453,1.4859636678184567
939081599,1999-10-04,USD,1.0,0.9325713603604947,106.16379403601964,0.6037812038377176,1.4847804353989165
939167999,1999-10-05,USD,1.0,0.9328218981806241,106.65895751555948,0.6041085207683468,1.486334159191654
939254399,1999-10-06,USD,1.0,0.9342249576328981,107.57577592053858,0.6039801720094992,1.4856680549249537
939340799,1999-10-07,USD,1.0,0.9328793320583982,107.58096739586735,0.6051345678436494,1.485849153412006
939427199,1999-10-08,USD,1.0,0.9409497570467728,107.44884526645815,0.6054616487698022,1.499761939711467
939513599,1999-10-09,USD,1.0,0.9398752409605149,107.50748563635662,0.6053153704377281,1.4997166276148501
939599999,1999-10-10,USD,1.0,0.9398752409605149,107.50748563635662,0.6053153704377281,1.4997166276148501
939686399,1999-10-11,USD,1.0,0.9398611073255594,106.74793583004302,0.6046840797866891,1.5000841175691058
939772799,1999-10-12,USD,1.0,0.9314178414950375,106.3135031370153,0.6045563097970255,1.4864217907066857
939859199,1999-10-13,USD,1.0,0.9278400255341576,107.27472600884046,0.6045211788764229,1.4759049223769036
939945599,1999-10-14,USD,1.0,0.9271217412829698,107.04600656216769,0.6026958845993027,1.475530012321448
940031999,1999-10-15,USD,1.0,0.9185055914027878,105.58552894440746,0.5991595673838664,1.4588872304760157
940118399,1999-10-16,USD,1.0,0.9192241013205573,105.65880699419233,0.5990399623485808,1.4594502672184464
940204799,1999-10-17,USD,1.0,0.9192241013205573,105.65880699419233,0.5990399623485808,1.4594502672184464
940291199,1999-10-18,USD,1.0,0.9213991261450689,105.05279248433162,0.5988532266476,1.4628095670714067
940377599,1999-10-19,USD,1.0,0.9230806153993847,105.45681505802946,0.5982947008711111,1.468052641441335
940463999,1999-10-20,USD,1.0,0.929621170076982,106.2954670742126,0.6004107066329399,1.4792429537039362
940550399,1999-10-21,USD,1.0,0.9248820081778066,106.93698408925479,0.5966552567056257,1.4731881330239291
940636799,1999-10-22,USD,1.0,0.9450741788722996,105.80741278382939,0.6010530016500994,1.4933740849319261
940723199,1999-10-23,USD,1.0,0.9614210572362798,105.78726347840214,0.6003622634543665,1.4917322596182965
940809599,1999-10-24,USD,1.0,0.9614210572362798,105.78726347840214,0.6003622634543665,1.4917322596182965
940895999,1999-10-25,USD,1.0,0.9374012799277075,105.37440275820951,0.6015772713936063,1.4975510391561886
940982399,1999-10-26,USD,1.0,0.9442077105890062,104.73485325595867,0.6042995442309381,1.5093424631924233
941068799,1999-10-27,USD,1.0,0.9506372121232863,104.1841251190673,0.6069656991081123,1.5198835279287708
941155199,1999-10-28,USD,1.0,0.9503183091176388,104.77694318712051,0.6097014194904583,1.522640858555573
941241599,1999-10-29,USD,1.0,0.9506570941834995,104.45861124209051,0.6095594274762715,1.5268608161961545
941327999,1999-10-30,USD,1.0,0.9526322658453706,104.5037166947852,0.6097980133806729,1.5278116226852227
941414399,1999-10-31,USD,1.0,0.9526322658453706,104.5037166947852,0.6097980133806729,1.5278116226852227
941500799,1999-11-01,USD,1.0,0.9511734150835177,104.21812213637354,0.6082402055295515,1.5238387837155307
941587199,1999-11-02,USD,1.0,0.9512901396874441,104.39571862359732,0.6076318202746565,1.5286186125623569
941673599,1999-11-03,USD,1.0,0.9537971140006924,104.6192203471631,0.6076526957644731,1.5338707662138356
941759999,1999-11-04,USD,1.0,0.9603518729262401,104.73721411525182,0.6120005570040863,1.5456037492137118
941846399,1999-11-05,USD,1.0,0.9605096079776088,105.95680204089084,0.6162572014207859,1.5497515161644164
941932799,1999-11-06,USD,1.0,0.9603002282633641,105.99124206191823,0.6159125589024153,1.5488663175655235
942019199,1999-11-07,USD,1.0,0.9603002282633641,105.99124206191823,0.6159125589024153,1.5488663175655235
942105599,1999-11-08,USD,1.0,0.9632166813717747,105.6506711693836,0.6174575317765184,1.5497636266263914
942191999,1999-11-09,USD,1.0,0.9612177475400036,104.91694790295932,0.616038687091903,1.5453497727200636
942278399,1999-11-10,USD,1.0,0.9584787026032281,104.7895765441092,0.6155982824061649,1.541960280642564
942364799,1999-11-11,USD,1.0,0.9601683751262621,104.9731172058332,0.615962415169124,1.5446055820348654
942451199,1999-11-12,USD,1.0,0.9694694675285895,105.14151636658355,0.6191807595211596,1.5578850829671969
942537599,1999-11-13,USD,1.0,0.9698596710042023,105.0694080073554,0.618968321473566,1.5585741899004633
942623999,1999-11-14,USD,1.0,0.9698596710042023,105.0694080073554,0.618968321473566,1.5585741899004633
942710399,1999-11-15,USD,1.0,0.9695747445170548,104.8606284783494,0.6173369660067094,1.5569673641140997
942796799,1999-11-16,USD,1.0,0.9687040773723322,105.85614841321429,0.6174151681621843,1.5525749607432675
942883199,1999-11-17,USD,1.0,0.960900940722021,105.37590252620858,0.6153676887449673,1.5397447847101442
942969599,1999-11-18,USD,1.0,0.9700619481560091,105.79523350361153,0.6180109461790229,1.5516703496685296
943055999,1999-11-19,USD,1.0,0.9704535705898223,106.16754395669447,0.617927576990934,1.5567676520652223
943142399,1999-11-20,USD,1.0,0.9717785783073755,106.09158915922688,0.6178276667304801,1.557787299048337
943228799,1999-11-21,USD,1.0,0.9717785783073755,106.09158915922688,0.6178276667304801,1.557787299048337
943315199,1999-11-22,USD,1.0,0.9691716199412876,104.92841601497952,0.6170899846773966,1.5531828080584682
943401599,1999-11-23,USD,1.0,0.9732028592700005,104.36675636353019,0.6157162529743512,1.5556170836029917
943487999,1999-11-24,USD,1.0,0.9813619734011652,104.48261811672714,0.6208547270243536,1.56992400332878
943574399,1999-11-25,USD,1.0,0.9811953903440562,104.29623171910339,0.6198319212296342,1.5700774653760678
943660799,1999-11-26,USD,1.0,0.9858841112944855,102.5875770714904,0.6229091862709721,1.5809470008419448
943747199,1999-11-27,USD,1.0,0.9873013302898123,102.71879091129885,0.6230503266980102,1.5821010167229097
943833599,1999-11-28,USD,1.0,0.9873013302898123,102.71879091129885,0.6230503266980102,1.5821010167229097
943919999,1999-11-29,USD,1.0,0.9904608713480471,102.22463058285652,0.6239170548447899,1.5887824363554608
944006399,1999-11-30,USD,1.0,0.9915745907027983,101.90801856624265,0.6263290817920133,1.5880790919556527
944092799,1999-12-01,USD,1.0,0.9922997539096611,102.50539910296104,0.6251647217591491,1.5884377232674445
944179199,1999-12-02,USD,1.0,0.9971262820551171,102.58347741808107,0.6254823598389441,1.5934516722804877
944265599,1999-12-03,USD,1.0,0.9981374754707716,102.53170184435844,0.6245336202645864,1.5927419435333667
944351999,1999-12-04,USD,1.0,0.9984005622991966,102.49019271127652,0.6245814205642559,1.5930539276079718
944438399,1999-12-05,USD,1.0,0.9984005622991966,102.49019271127652,0.6245814205642559,1.5930539276079718
944524799,1999-12-06,USD,1.0,0.9779578089442067,102.93453746018491,0.6180155475732466,1.5648097529776372
944611199,1999-12-07,USD,1.0,0.9766845855731967,102.45344046912116,0.6156130844480561,1.5625810648206027
944697599,1999-12-08,USD,1.0,0.974292322771355,102.90952429203048,0.6147453297297508,1.5609663420974176
944783999,1999-12-09,USD,1.0,0.9813831614277161,102.52905286711089,0.6156098805656691,1.5703494705437842
944870399,1999-12-10,USD,1.0,0.9863450392762595,102.36175782467521,0.6164212640208948,1.5774162494427153
944956799,1999-12-11,USD,1.0,0.9864481749722315,102.36040377296698,0.6163574809270245,1.5779885927133046
945043199,1999-12-12,USD,1.0,0.9864481749722315,102.36040377296698,0.6163574809270245,1.5779885927133046
